Gene_set,Group,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,,depurination (GO:0045007),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,H3-4
GO_Biological_Process_2021,,endoplasmic reticulum membrane organization (GO:0090158),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,TRDN
GO_Biological_Process_2021,,exit from mitosis (GO:0010458),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,EPS8
GO_Biological_Process_2021,,glycine metabolic process (GO:0006544),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,GLYAT
GO_Biological_Process_2021,,homocysteine metabolic process (GO:0050667),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,CPS1
GO_Biological_Process_2021,,inositol phosphate catabolic process (GO:0071545),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,INPP5J
GO_Biological_Process_2021,,intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,CYP1B1
GO_Biological_Process_2021,,magnesium ion transport (GO:0015693),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,TUSC3
GO_Biological_Process_2021,,maintenance of protein localization in endoplasmic reticulum (GO:0035437),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,PDIA2
GO_Biological_Process_2021,,microtubule anchoring (GO:0034453),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,SAXO1
GO_Biological_Process_2021,,mitotic G1/S transition checkpoint signaling (GO:0044819),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,PLK5
GO_Biological_Process_2021,,morphogenesis of a polarized epithelium (GO:0001738),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,LAMA3
GO_Biological_Process_2021,,motile cilium assembly (GO:0044458),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,RSPH6A
GO_Biological_Process_2021,,negative regulation of cilium assembly (GO:1902018),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,YAP1
GO_Biological_Process_2021,,negative regulation of JUN kinase activity (GO:0043508),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,SERPINB3
GO_Biological_Process_2021,,negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,TRDN
GO_Biological_Process_2021,,negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,TRDN
GO_Biological_Process_2021,,nuclear body organization (GO:0030575),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,AFF2
GO_Biological_Process_2021,,nucleotide-sugar metabolic process (GO:0009225),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,GFPT2
GO_Biological_Process_2021,,protein import into peroxisome matrix (GO:0016558),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,PEX5L
GO_Biological_Process_2021,,purine nucleotide biosynthetic process (GO:0006164),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,PRPS1L1
GO_Biological_Process_2021,,regulation of alcohol biosynthetic process (GO:1902930),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,SEC14L2
GO_Biological_Process_2021,,regulation of amyloid precursor protein catabolic process (GO:1902991),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,APOE
GO_Biological_Process_2021,,"regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)",01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,SOCS1
GO_Biological_Process_2021,,regulation of DNA-dependent DNA replication (GO:0090329),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,AICDA
GO_Biological_Process_2021,,regulation of oxidative stress-induced cell death (GO:1903201),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,PRKN
GO_Biological_Process_2021,,regulation of sister chromatid cohesion (GO:0007063),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,AXIN2
GO_Biological_Process_2021,,sno(s)RNA 3'-end processing (GO:0031126),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,FBLL1
GO_Biological_Process_2021,,synaptic vesicle fusion to presynaptic active zone membrane (GO:0031629),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,SNAP25
GO_Biological_Process_2021,,tricarboxylic acid metabolic process (GO:0072350),01岿 12老,0.93133585,0.99999635,0,0,0.363477233,0.025856071,ASS1
GO_Biological_Process_2021,,cytoskeleton-dependent cytokinesis (GO:0061640),10/72,0.931455914,0.99999635,0,0,0.64427197,0.045747445,ROPN1B;CECR2;SEPTIN12;TRIM36;SPIRE1;NOX5;ANK3;SEPTIN4;MYH10;SEPTIN10
GO_Biological_Process_2021,,cellular response to hypoxia (GO:0071456),20/131,0.932923356,0.99999635,0,0,0.719317307,0.049943804,PSMB11;EGLN3;PTGIS;EPO;GATA6;TWIST1;HIF3A;MT3;AQP1;PSMA8;SLC8A3;SFRP1;TERT;LMNA;HMOX1;ADAM8;CA9;SCN2A;CPEB2;NKX3-1
GO_Biological_Process_2021,,regulation of protein catabolic process (GO:0042176),15/102,0.932980196,0.99999635,0,0,0.688486999,0.047761241,PRKN;TNFSF12;WNT5A;DAB2IP;C4BPA;ASB11;TNF;NKD1;EGFR;EEF1A2;HECW1;ADGRB1;ASB9;ASB5;VIP
GO_Biological_Process_2021,,cellular protein catabolic process (GO:0044257),8/60,0.933322878,0.99999635,0,0,0.614613843,0.042410859,PRKN;CPA2;FAP;DAB2IP;PCSK9;CTSF;SPATA18;ADAMTS12
GO_Biological_Process_2021,,negative regulation of DNA-binding transcription factor activity (GO:0043433),22/143,0.935664156,0.99999635,0,0,0.725764432,0.048262373,HES6;NLRP2B;PTGIS;WFS1;PTCH1;DAB2IP;ACOD1;FOXJ1;PROX1;NR0B2;TBXT;SMAD7;NFKBIA;NLRP12;TFDP3;ID1;CYP1B1;PYDC1;HES1;NUPR1;TNFRSF4;FOXA2
GO_Biological_Process_2021,,positive regulation of DNA repair (GO:0045739),6/48,0.938088031,0.99999635,0,0,0.570784749,0.036479701,KHDC3L;EYA1;EYA2;SPIRE1;EGFR;FGF10
GO_Biological_Process_2021,,protein maturation (GO:0051604),14/97,0.938215844,0.99999635,0,0,0.673556242,0.042956215,CPM;MME;PTCH1;TMPRSS4;ECEL1;AEBP1;CPZ;CPN1;F7;KEL;ADAMTS3;MMP16;DUOXA2;CPE
GO_Biological_Process_2021,,glycogen metabolic process (GO:0005977),03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,GYS2;PPP1R3C;G6PC1
GO_Biological_Process_2021,,negative regulation of phosphatase activity (GO:0010923),03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,SH3RF2;SH2D4A;PPP4R4
GO_Biological_Process_2021,,positive regulation of defense response to virus by host (GO:0002230),03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,IL23R;IL12B;LILRB1
GO_Biological_Process_2021,,"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)",03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,SPRED1;ANKRD1;TWIST1
GO_Biological_Process_2021,,regulation of protein transport (GO:0051223),03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,NDFIP2;SAA1;TNF
GO_Biological_Process_2021,,sulfur compound transport (GO:0072348),03岿 28老,0.938952514,0.99999635,0,0,0.479609707,0.030210794,SLC35F3;SLC26A7;ABCG2
GO_Biological_Process_2021,,cellular response to virus (GO:0098586),4/35,0.939631374,0.99999635,0,0,0.515644677,0.032107975,CXCL10;IL6;IFNB1;CCL19
GO_Biological_Process_2021,,positive regulation of cell cycle G1/S phase transition (GO:1902808),4/35,0.939631374,0.99999635,0,0,0.515644677,0.032107975,ADAMTS1;GLI1;EGFR;FGF10
GO_Biological_Process_2021,,phosphatidylinositol phosphate biosynthetic process (GO:0046854),5/42,0.942172203,0.99999635,0,0,0.539965497,0.032164241,SOCS1;CISH;ITPKA;PIK3R3;IP6K3
GO_Biological_Process_2021,,positive regulation of ATPase activity (GO:0032781),5/42,0.942172203,0.99999635,0,0,0.539965497,0.032164241,MYL4;RYR2;FXYD2;ATP1B2;FGF10
GO_Biological_Process_2021,,cellular response to inorganic substance (GO:0071241),02岿 21老,0.942442878,0.99999635,0,0,0.420763013,0.024942818,MT3;AQP1
GO_Biological_Process_2021,,extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),02岿 21老,0.942442878,0.99999635,0,0,0.420763013,0.024942818,ERBB3;DCC
GO_Biological_Process_2021,,positive regulation of T cell cytokine production (GO:0002726),02岿 21老,0.942442878,0.99999635,0,0,0.420763013,0.024942818,IL6;IL1R1
GO_Biological_Process_2021,,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),02岿 21老,0.942442878,0.99999635,0,0,0.420763013,0.024942818,BMP2;MT3
GO_Biological_Process_2021,,protein localization to chromatin (GO:0071168),02岿 21老,0.942442878,0.99999635,0,0,0.420763013,0.024942818,FAM47E;MACROH2A2
GO_Biological_Process_2021,,cell part morphogenesis (GO:0032990),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,PID1
GO_Biological_Process_2021,,central nervous system neuron axonogenesis (GO:0021955),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,SPTBN4
GO_Biological_Process_2021,,chromatin organization involved in regulation of transcription (GO:0034401),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,FAM47E
GO_Biological_Process_2021,,cytoplasmic sequestering of protein (GO:0051220),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,NFKBIA
GO_Biological_Process_2021,,DNA catabolic process (GO:0006308),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,DNASE1L3
GO_Biological_Process_2021,,lymphocyte mediated immunity (GO:0002449),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,CD70
GO_Biological_Process_2021,,mitochondrion transport along microtubule (GO:0047497),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,NEFL
GO_Biological_Process_2021,,negative regulation of autophagosome assembly (GO:1902902),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,NUPR1
GO_Biological_Process_2021,,negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,WFS1
GO_Biological_Process_2021,,negative regulation of histone methylation (GO:0031061),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,AASS
GO_Biological_Process_2021,,negative regulation of nucleocytoplasmic transport (GO:0046823),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,APOD
GO_Biological_Process_2021,,"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)",01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,SOCS1
GO_Biological_Process_2021,,positive regulation of ERAD pathway (GO:1904294),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,CAV1
GO_Biological_Process_2021,,positive regulation of protein acetylation (GO:1901985),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,CAMK1
GO_Biological_Process_2021,,positive regulation of protein exit from endoplasmic reticulum (GO:0070863),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,SLC51B
GO_Biological_Process_2021,,positive regulation of protein localization to cell surface (GO:2000010),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,TNF
GO_Biological_Process_2021,,purine ribonucleoside triphosphate metabolic process (GO:0009205),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,GIMAP7
GO_Biological_Process_2021,,pyrimidine deoxyribonucleotide catabolic process (GO:0009223),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,UPP2
GO_Biological_Process_2021,,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,TNF
GO_Biological_Process_2021,,regulation of histone modification (GO:0031056),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,IGF2
GO_Biological_Process_2021,,regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,USP44
GO_Biological_Process_2021,,regulation of nucleocytoplasmic transport (GO:0046822),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,BMP4
GO_Biological_Process_2021,,regulation of protein acetylation (GO:1901983),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,CAMK1
GO_Biological_Process_2021,,"regulation of retrograde protein transport, ER to cytosol (GO:1904152)",01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,BRSK2
GO_Biological_Process_2021,,reticulophagy (GO:0061709),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,RETREG1
GO_Biological_Process_2021,,toll-like receptor 9 signaling pathway (GO:0034162),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,TLR7
GO_Biological_Process_2021,,UDP-N-acetylglucosamine metabolic process (GO:0006047),01岿 13老,0.945076562,0.99999635,0,0,0.333166625,0.018820362,GFPT2
GO_Biological_Process_2021,,tumor necrosis factor-mediated signaling pathway (GO:0033209),17/116,0.94514269,0.99999635,0,0,0.685532199,0.038677293,PSMB11;EDA;TNFRSF13B;CD70;TNFSF12;TNFRSF18;TNFRSF11B;TNF;ST18;PSMA8;NFKBIA;CD40LG;TNFSF11;PYDC1;LTB;TNFRSF4;CARD14
GO_Biological_Process_2021,,regulation of myeloid cell differentiation (GO:0045637),9/68,0.945528835,0.99999635,0,0,0.609290395,0.0341269,CSF2;MAFB;NR4A3;H3C13;HOXB8;MYL9;ZFPM1;GATA1;PF4
GO_Biological_Process_2021,,cellular response to mechanical stimulus (GO:0071260),6/49,0.945535741,0.99999635,0,0,0.557475749,0.031220644,ANKRD1;PIEZO2;TLR7;TLR5;AQP1;KCNK4
GO_Biological_Process_2021,,I-kappaB kinase/NF-kappaB signaling (GO:0007249),8/62,0.947052631,0.99999635,0,0,0.591776145,0.032192984,NFKBIA;TICAM2;DAB2IP;DEFB124;TLR7;CD14;TNF;RELB
GO_Biological_Process_2021,,axonal transport (GO:0098930),4/36,0.947919776,0.99999635,0,0,0.499499499,0.026715933,TMEM108;NEFL;KIF1A;HAP1
GO_Biological_Process_2021,,establishment of protein localization to plasma membrane (GO:0061951),4/36,0.947919776,0.99999635,0,0,0.499499499,0.026715933,TRARG1;RAB31;ANK3;NECTIN3
GO_Biological_Process_2021,,regulation of microtubule-based process (GO:0032886),4/36,0.947919776,0.99999635,0,0,0.499499499,0.026715933,FAM107A;MAP6;TRIM36;TPPP
GO_Biological_Process_2021,,MyD88-dependent toll-like receptor signaling pathway (GO:0002755),03岿 29老,0.948084949,0.99999635,0,0,0.461134312,0.024583611,REG3G;CD14;TLR5
GO_Biological_Process_2021,,positive regulation of viral genome replication (GO:0045070),03岿 29老,0.948084949,0.99999635,0,0,0.461134312,0.024583611,NR5A2;CD28;IFIT1
GO_Biological_Process_2021,,transcription initiation from RNA polymerase II promoter (GO:0006367),21/140,0.948253052,0.99999635,0,0,0.704330086,0.03742379,TEAD4;YAP1;NOTCH3;THRB;RORC;NR1H4;ESRRG;RORB;NR2E1;NR0B2;NR3C2;AR;NR4A1;NR4A3;NR5A2;HNF4A;PGR;PPARG;CCN2;PPARGC1A;TEAD1
GO_Biological_Process_2021,,regulation of protein serine/threonine kinase activity (GO:0071900),16/111,0.949321659,0.99999635,0,0,0.672373705,0.034968538,DIRAS3;DAB2IP;HMGA2;THY1;SLC8A2;LRP6;SLC8A3;FGF16;TCL1A;IFNG;CAMK1;TRIB2;CCNO;CDK5R2;CCNJL;LTF
GO_Biological_Process_2021,,negative regulation of type I interferon production (GO:0032480),5/43,0.949601575,0.99999635,0,0,0.525722943,0.027186594,IL10;PTPRS;ACOD1;LILRB1;RELB
GO_Biological_Process_2021,,T cell receptor signaling pathway (GO:0050852),24/158,0.951008837,0.99999635,0,0,0.714706147,0.035901065,BTNL9;ITK;PSMB11;MOG;TRAT1;BTN1A1;THEMIS;BTNL3;CD3G;VTCN1;THY1;CD3E;CD3D;PSMA8;ZAP70;LCK;GRAP2;CD28;CTLA4;PLCG1;CD247;HLA-DQA2;BCAR1;HLA-DQB1
GO_Biological_Process_2021,,fatty-acyl-CoA metabolic process (GO:0035337),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,DGAT2;THEM5
GO_Biological_Process_2021,,heme biosynthetic process (GO:0006783),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,ALAS2;ABCG2
GO_Biological_Process_2021,,lipid droplet organization (GO:0034389),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,CDS1;CIDEA
GO_Biological_Process_2021,,mitochondrial calcium ion homeostasis (GO:0051560),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,SLC8A3;TGM2
GO_Biological_Process_2021,,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,CAMK2N1;NR2F2
GO_Biological_Process_2021,,negative regulation of lymphocyte activation (GO:0051250),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,FOXJ1;VTCN1
GO_Biological_Process_2021,,negative regulation of phosphate metabolic process (GO:0045936),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,BMP4;INHBA
GO_Biological_Process_2021,,negative regulation of protein dephosphorylation (GO:0035308),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,PPP1R16B;PPP4R4
GO_Biological_Process_2021,,peptidyl-threonine dephosphorylation (GO:0035970),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,DUSP8;DUSP9
GO_Biological_Process_2021,,positive regulation of amyloid precursor protein catabolic process (GO:1902993),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,IFNG;TNF
GO_Biological_Process_2021,,positive regulation of axon extension (GO:0045773),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,SEMA5A;L1CAM
GO_Biological_Process_2021,,positive regulation of signal transduction by p53 class mediator (GO:1901798),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,SPRED1;ANKRD1
GO_Biological_Process_2021,,proteasomal ubiquitin-independent protein catabolic process (GO:0010499),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,PSMB11;PSMA8
GO_Biological_Process_2021,,protein import into peroxisome membrane (GO:0045046),02岿 22老,0.952121772,0.99999635,0,0,0.39969985,0.01961021,ABCD2;RAB8B
GO_Biological_Process_2021,,nucleosome organization (GO:0034728),13/94,0.953595235,0.99999635,0,0,0.640807934,0.030448617,H2BC3;H2AB1;NAP1L3;NAP1L2;H1-1;H1-0;H1-3;H3-4;H3C13;H1-8;H2BC10;H2BU1;H2BW2
GO_Biological_Process_2021,,non-canonical Wnt signaling pathway (GO:0035567),18/124,0.95444859,0.99999635,0,0,0.677795362,0.031599835,PSMB11;FZD2;FZD4;WNT5A;LEF1;FZD9;WNT9B;PRICKLE2;FZD8;WNT7A;CELSR3;PSMA8;TIAM1;SFRP1;SFRP2;GNG2;FRZB;ROR2
GO_Biological_Process_2021,,negative regulation of DNA recombination (GO:0045910),7/57,0.955129163,0.99999635,0,0,0.55922865,0.025673459,H3-4;RADX;H1-8;ZSCAN4;H1-1;H1-0;H1-3
GO_Biological_Process_2021,,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),4/37,0.955151836,0.99999635,0,0,0.484332818,0.022223592,AR;KDM5D;H3C13;KLK2
GO_Biological_Process_2021,,negative regulation of nucleic acid-templated transcription (GO:1903507),79/464,0.955580332,0.99999635,0,0,0.817168295,0.037129223,CSF2;FOXE1;IFNA2;PRDM5;RORB;PTPRK;TNF;DMBX1;DNMT3L;MECOM;HEY1;SCML4;SIX4;ZIC2;SOX18;HNF4A;HEY2;SIX3;MAEL;DPF3;TNFRSF4;TP63;SAMD11;NKX3-1;TLE2;NKX6-2;FOXD1;MSX2;SFMBT1;ADIPOQ;WNT5A;KCTD1;NRG1;FOXL2;PROX1;PAX2;FOXP2;POU3F3;EREG;ERN2;SFRP1;SFRP2;IFNG;PAX9;PPARG;L3MBTL4;SAMD7;CALCA;LEF1;GATA6;TWIST2;TWIST1;ATXN1;IFNL1;ZSCAN10;ATOH8;TBX20;NKX2-1;ALX1;HES1;ZNF423;RUNX1T1;ZNF541;TFAP2A;NIBAN2;DAB2IP;HMGA2;NR2F2;NR0B2;MT3;TBX3;TBX2;BMP4;MLXIPL;BMP2;LHX1;ID1;ID4;LHX9
GO_Biological_Process_2021,,Golgi to plasma membrane protein transport (GO:0043001),03岿 30老,0.955930696,0.99999635,0,0,0.444027465,0.020012256,RAB31;KRT18;ANK3
GO_Biological_Process_2021,,histone H3-K4 methylation (GO:0051568),03岿 30老,0.955930696,0.99999635,0,0,0.444027465,0.020012256,PRDM7;DYDC2;DYDC1
